OBJECTID,FIPS,FIPS_new,field_avg,date,hour_utc,hour_mountain,field_avg_bins,color
630,08013013402,8013,2.3149532812410887,2024-02-01,15,8,2-3,seafoam
636,08013012103,8013,1.153702840762368,2024-02-01,15,8,1-2,teal
637,08013012710,8013,0.8310577168384001,2024-02-01,15,8,0-1,royal blue
638,08013012707,8013,1.3054268554608643,2024-02-01,15,8,1-2,teal
639,08013012605,8013,1.0131127905812483,2024-02-01,15,8,1-2,teal
640,08013012201,8013,0.8233947569848317,2024-02-01,15,8,0-1,royal blue
641,08013013201,8013,1.549778953437184,2024-02-01,15,8,1-2,teal
642,08013013601,8013,0.7976677015552002,2024-02-01,15,8,0-1,royal blue
654,08013013602,8013,0.11907458820487675,2024-02-01,15,8,0-1,royal blue
655,08013013306,8013,2.0693952369786883,2024-02-01,15,8,2-3,seafoam
940,08013012608,8013,0.9861100627558402,2024-02-01,15,8,0-1,royal blue
941,08013013505,8013,1.97172016447488,2024-02-01,15,8,1-2,teal
1243,08013013506,8013,2.016437887565824,2024-02-01,15,8,2-3,seafoam
1244,08013013508,8013,2.136122519977984,2024-02-01,15,8,2-3,seafoam
1245,08013061400,8013,0.699312212279296,2024-02-01,15,8,0-1,royal blue
1354,08013061300,8013,0.5315413944565761,2024-02-01,15,8,0-1,royal blue
1355,08013013212,8013,2.24286748966912,2024-02-01,15,8,2-3,seafoam
1356,08013013507,8013,1.7894940973465605,2024-02-01,15,8,1-2,teal
61,08013013703,8013,0.8070860950732799,2024-08-01,18,11,0-1,royal blue
62,08013013705,8013,0.521834701258752,2024-08-01,18,11,0-1,royal blue
63,08013013706,8013,1.1314249796157438,2024-08-01,18,11,1-2,teal
67,08013012206,8013,2.248807832092672,2024-08-01,18,11,2-3,seafoam
68,08013012107,8013,2.4969960069529593,2024-08-01,18,11,2-3,seafoam
69,08013013214,8013,2.068107149443072,2024-08-01,18,11,2-3,seafoam
70,08013013215,8013,2.138112968884224,2024-08-01,18,11,2-3,seafoam
94,08013012205,8013,2.510849155530752,2024-08-01,18,11,2-3,seafoam
104,08013013704,8013,1.727259752792064,2024-08-01,18,11,1-2,teal
105,08013060801,8013,2.8595884203704327,2024-08-01,18,11,2-3,seafoam
106,08013012802,8013,2.3840842695311353,2024-08-01,18,11,2-3,seafoam
107,08013060601,8013,2.73409699217408,2024-08-01,18,11,2-3,seafoam
108,08013060602,8013,2.4009965085655045,2024-08-01,18,11,2-3,seafoam
109,08013012207,8013,2.033544608088064,2024-08-01,18,11,2-3,seafoam
110,08013012208,8013,2.0104554007756796,2024-08-01,18,11,2-3,seafoam
111,08013012801,8013,2.3309702880296954,2024-08-01,18,11,2-3,seafoam
112,08013060802,8013,2.620612681924608,2024-08-01,18,11,2-3,seafoam
113,08013012106,8013,2.5103603345653767,2024-08-01,18,11,2-3,seafoam
114,08013012610,8013,2.0386481029775365,2024-08-01,18,11,2-3,seafoam
115,08013012609,8013,2.139458367389696,2024-08-01,18,11,2-3,seafoam
211,08013013004,8013,2.654248986738688,2024-08-01,18,11,2-3,seafoam
215,08013013503,8013,2.117206947135488,2024-08-01,18,11,2-3,seafoam
223,08013012104,8013,1.774057448013824,2024-08-01,18,11,1-2,teal
224,08013012101,8013,2.0391566539489285,2024-08-01,18,11,2-3,seafoam
225,08013012105,8013,1.865068207669248,2024-08-01,18,11,1-2,teal
229,08013012204,8013,2.420321177042944,2024-08-01,18,11,2-3,seafoam
230,08013012300,8013,2.128545258143744,2024-08-01,18,11,2-3,seafoam
231,08013012501,8013,1.989029016895488,2024-08-01,18,11,1-2,teal
232,08013012505,8013,1.89615692578816,2024-08-01,18,11,1-2,teal
233,08013012507,8013,1.8318090546708474,2024-08-01,18,11,1-2,teal
242,08013012508,8013,2.1566422631055366,2024-08-01,18,11,2-3,seafoam
243,08013012509,8013,2.1679062174924795,2024-08-01,18,11,2-3,seafoam
244,08013012511,8013,1.951582002348032,2024-08-01,18,11,1-2,teal
245,08013012603,8013,1.768795173552128,2024-08-01,18,11,1-2,teal
246,08013012701,8013,2.02948546134016,2024-08-01,18,11,2-3,seafoam
257,08013012705,8013,2.3816828459417594,2024-08-01,18,11,2-3,seafoam
258,08013012708,8013,2.348883791314944,2024-08-01,18,11,2-3,seafoam
259,08013012709,8013,2.226290660737024,2024-08-01,18,11,2-3,seafoam
260,08013012903,8013,2.4725750913433604,2024-08-01,18,11,2-3,seafoam
266,08013012904,8013,2.521802395877376,2024-08-01,18,11,2-3,seafoam
267,08013012905,8013,2.8633390005616643,2024-08-01,18,11,2-3,seafoam
268,08013060900,8013,2.979172657922048,2024-08-01,18,11,2-3,seafoam
269,08013012907,8013,2.6019813822300155,2024-08-01,18,11,2-3,seafoam
270,08013013003,8013,2.3638305459404805,2024-08-01,18,11,2-3,seafoam
289,08013013005,8013,3.0670831222784005,2024-08-01,18,11,3-4,yellow
290,08013013006,8013,2.813392557441024,2024-08-01,18,11,2-3,seafoam
291,08013013205,8013,2.2641591189504,2024-08-01,18,11,2-3,seafoam
292,08013013207,8013,2.190514925338624,2024-08-01,18,11,2-3,seafoam
383,08013013202,8013,1.6944292912168955,2024-08-01,18,11,1-2,teal
384,08013012401,8013,2.10078191845376,2024-08-01,18,11,2-3,seafoam
385,08013012510,8013,2.0415775391088635,2024-08-01,18,11,2-3,seafoam
603,08013060700,8013,2.720943117959168,2024-08-01,18,11,2-3,seafoam
615,08013013302,8013,2.5095687184056317,2024-08-01,18,11,2-3,seafoam
616,08013013305,8013,2.487769611894784,2024-08-01,18,11,2-3,seafoam
617,08013013307,8013,2.4039181600686086,2024-08-01,18,11,2-3,seafoam
618,08013013308,8013,2.3457294062714875,2024-08-01,18,11,2-3,seafoam
619,08013013401,8013,2.349824657588224,2024-08-01,18,11,2-3,seafoam
620,08013013208,8013,2.224125191913472,2024-08-01,18,11,2-3,seafoam
621,08013013210,8013,1.985895167164416,2024-08-01,18,11,1-2,teal
622,08013013211,8013,2.1735228267560953,2024-08-01,18,11,2-3,seafoam
630,08013013402,8013,2.2261526849126403,2024-08-01,18,11,2-3,seafoam
636,08013012103,8013,1.732885623078912,2024-08-01,18,11,1-2,teal
637,08013012710,8013,2.2855067170242567,2024-08-01,18,11,2-3,seafoam
638,08013012707,8013,2.0807695183380486,2024-08-01,18,11,2-3,seafoam
639,08013012605,8013,1.9724411821096965,2024-08-01,18,11,1-2,teal
640,08013012201,8013,2.208146168741887,2024-08-01,18,11,2-3,seafoam
641,08013013201,8013,1.899407410724864,2024-08-01,18,11,1-2,teal
642,08013013601,8013,1.4768577907261442,2024-08-01,18,11,1-2,teal
654,08013013602,8013,0.8359441816616959,2024-08-01,18,11,0-1,royal blue
655,08013013306,8013,2.5186576745103366,2024-08-01,18,11,2-3,seafoam
940,08013012608,8013,2.0286518350315523,2024-08-01,18,11,2-3,seafoam
941,08013013505,8013,2.44819041452032,2024-08-01,18,11,2-3,seafoam
1243,08013013506,8013,2.0730051569909764,2024-08-01,18,11,2-3,seafoam
1244,08013013508,8013,1.685733995708416,2024-08-01,18,11,1-2,teal
1245,08013061400,8013,2.607559739441152,2024-08-01,18,11,2-3,seafoam
1354,08013061300,8013,2.8463883752570887,2024-08-01,18,11,2-3,seafoam
1355,08013013212,8013,2.228516124884992,2024-08-01,18,11,2-3,seafoam
1356,08013013507,8013,1.8385104116121604,2024-08-01,18,11,1-2,teal
61,08013013703,8013,0.4388330341574256,2024-05-01,18,11,0-1,royal blue
62,08013013705,8013,-0.12358210740319651,2024-05-01,18,11,,
63,08013013706,8013,1.0102892522373117,2024-05-01,18,11,1-2,teal
67,08013012206,8013,2.008865189134336,2024-05-01,18,11,2-3,seafoam
68,08013012107,8013,2.4681987881041914,2024-05-01,18,11,2-3,seafoam
69,08013013214,8013,1.664293921619968,2024-05-01,18,11,1-2,teal
70,08013013215,8013,2.009080877023232,2024-05-01,18,11,2-3,seafoam
94,08013012205,8013,2.286044124807168,2024-05-01,18,11,2-3,seafoam
104,08013013704,8013,1.7979404189696,2024-05-01,18,11,1-2,teal
105,08013060801,8013,2.6773878546104326,2024-05-01,18,11,2-3,seafoam
106,08013012802,8013,2.3104473236766716,2024-05-01,18,11,2-3,seafoam
107,08013060601,8013,2.860521770450944,2024-05-01,18,11,2-3,seafoam
108,08013060602,8013,2.3894250613637125,2024-05-01,18,11,2-3,seafoam
109,08013012207,8013,2.409151309283328,2024-05-01,18,11,2-3,seafoam
110,08013012208,8013,2.0050701828751354,2024-05-01,18,11,2-3,seafoam
111,08013012801,8013,2.5683657469460477,2024-05-01,18,11,2-3,seafoam
112,08013060802,8013,2.667843363536896,2024-05-01,18,11,2-3,seafoam
113,08013012106,8013,2.4244634045644804,2024-05-01,18,11,2-3,seafoam
114,08013012610,8013,2.0513758359060486,2024-05-01,18,11,2-3,seafoam
115,08013012609,8013,2.028506477232128,2024-05-01,18,11,2-3,seafoam
211,08013013004,8013,2.385772191678464,2024-05-01,18,11,2-3,seafoam
215,08013013503,8013,1.9877179781283842,2024-05-01,18,11,1-2,teal
223,08013012104,8013,2.08573074243584,2024-05-01,18,11,2-3,seafoam
224,08013012101,8013,2.5799992027381764,2024-05-01,18,11,2-3,seafoam
225,08013012105,8013,1.9802752024576,2024-05-01,18,11,1-2,teal
229,08013012204,8013,2.4438900785152,2024-05-01,18,11,2-3,seafoam
230,08013012300,8013,2.244512193708032,2024-05-01,18,11,2-3,seafoam
231,08013012501,8013,2.022188311904256,2024-05-01,18,11,2-3,seafoam
232,08013012505,8013,2.11019393662976,2024-05-01,18,11,2-3,seafoam
233,08013012507,8013,1.9428460388679676,2024-05-01,18,11,1-2,teal
242,08013012508,8013,2.5005525083095046,2024-05-01,18,11,2-3,seafoam
243,08013012509,8013,2.4763962700595195,2024-05-01,18,11,2-3,seafoam
244,08013012511,8013,1.878364486893568,2024-05-01,18,11,1-2,teal
245,08013012603,8013,1.850640607215616,2024-05-01,18,11,1-2,teal
246,08013012701,8013,1.94895415345152,2024-05-01,18,11,1-2,teal
257,08013012705,8013,1.9780874534911994,2024-05-01,18,11,1-2,teal
258,08013012708,8013,1.953594999832576,2024-05-01,18,11,1-2,teal
259,08013012709,8013,1.984946516262912,2024-05-01,18,11,1-2,teal
260,08013012903,8013,2.5947212768870407,2024-05-01,18,11,2-3,seafoam
266,08013012904,8013,2.478338132148224,2024-05-01,18,11,2-3,seafoam
267,08013012905,8013,2.5959638646128647,2024-05-01,18,11,2-3,seafoam
268,08013060900,8013,2.55314599346176,2024-05-01,18,11,2-3,seafoam
269,08013012907,8013,2.4827568481894393,2024-05-01,18,11,2-3,seafoam
270,08013013003,8013,2.3873801200599045,2024-05-01,18,11,2-3,seafoam
289,08013013005,8013,2.5642543895019525,2024-05-01,18,11,2-3,seafoam
290,08013013006,8013,2.610835725746176,2024-05-01,18,11,2-3,seafoam
291,08013013205,8013,1.833536168394752,2024-05-01,18,11,1-2,teal
292,08013013207,8013,2.051430328303616,2024-05-01,18,11,2-3,seafoam
383,08013013202,8013,1.6285550960967679,2024-05-01,18,11,1-2,teal
384,08013012401,8013,2.152452522508288,2024-05-01,18,11,2-3,seafoam
385,08013012510,8013,2.1529472490536956,2024-05-01,18,11,2-3,seafoam
603,08013060700,8013,2.700593026039808,2024-05-01,18,11,2-3,seafoam
615,08013013302,8013,1.9869381731287035,2024-05-01,18,11,1-2,teal
616,08013013305,8013,2.139383339679744,2024-05-01,18,11,2-3,seafoam
617,08013013307,8013,2.161324582764544,2024-05-01,18,11,2-3,seafoam
618,08013013308,8013,1.9795461317591034,2024-05-01,18,11,1-2,teal
619,08013013401,8013,1.881265200431104,2024-05-01,18,11,1-2,teal
620,08013013208,8013,2.272525178372096,2024-05-01,18,11,2-3,seafoam
621,08013013210,8013,1.870531540287488,2024-05-01,18,11,1-2,teal
622,08013013211,8013,2.0594699702108157,2024-05-01,18,11,2-3,seafoam
630,08013013402,8013,1.8862273640529925,2024-05-01,18,11,1-2,teal
636,08013012103,8013,2.139136513277952,2024-05-01,18,11,2-3,seafoam
637,08013012710,8013,2.1865112105123843,2024-05-01,18,11,2-3,seafoam
638,08013012707,8013,2.0489264965877765,2024-05-01,18,11,2-3,seafoam
639,08013012605,8013,2.0199824435445763,2024-05-01,18,11,2-3,seafoam
640,08013012201,8013,2.093139963674623,2024-05-01,18,11,2-3,seafoam
641,08013013201,8013,2.059661364690944,2024-05-01,18,11,2-3,seafoam
642,08013013601,8013,1.4206581436579842,2024-05-01,18,11,1-2,teal
654,08013013602,8013,0.4221612610027519,2024-05-01,18,11,0-1,royal blue
655,08013013306,8013,1.9465944715755523,2024-05-01,18,11,1-2,teal
940,08013012608,8013,1.9081969270784005,2024-05-01,18,11,1-2,teal
941,08013013505,8013,1.938173248667648,2024-05-01,18,11,1-2,teal
1243,08013013506,8013,1.8814364622520323,2024-05-01,18,11,1-2,teal
1244,08013013508,8013,2.099049972891648,2024-05-01,18,11,2-3,seafoam
1245,08013061400,8013,2.82843326447616,2024-05-01,18,11,2-3,seafoam
1354,08013061300,8013,2.8809813840363523,2024-05-01,18,11,2-3,seafoam
1355,08013013212,8013,1.983067333853184,2024-05-01,18,11,1-2,teal
1356,08013013507,8013,1.9561815096688644,2024-05-01,18,11,1-2,teal
61,08013013703,8013,0.8471246526218238,2024-07-01,13,6,0-1,royal blue
62,08013013705,8013,0.737915512553472,2024-07-01,13,6,0-1,royal blue
63,08013013706,8013,0.8876537759662078,2024-07-01,13,6,0-1,royal blue
67,08013012206,8013,1.436101235441664,2024-07-01,13,6,1-2,teal
68,08013012107,8013,1.7559002053345274,2024-07-01,13,6,1-2,teal
69,08013013214,8013,1.437991826358272,2024-07-01,13,6,1-2,teal
70,08013013215,8013,1.463061684682752,2024-07-01,13,6,1-2,teal
94,08013012205,8013,1.326411797233664,2024-07-01,13,6,1-2,teal
104,08013013704,8013,1.134533193760768,2024-07-01,13,6,1-2,teal
105,08013060801,8013,2.3009167912468484,2024-07-01,13,6,2-3,seafoam
106,08013012802,8013,2.0499386324746234,2024-07-01,13,6,2-3,seafoam
107,08013060601,8013,1.474148605886464,2024-07-01,13,6,1-2,teal
108,08013060602,8013,1.3682543081553922,2024-07-01,13,6,1-2,teal
109,08013012207,8013,1.612890142408704,2024-07-01,13,6,1-2,teal
110,08013012208,8013,1.4241938412666877,2024-07-01,13,6,1-2,teal
111,08013012801,8013,1.7128789943255034,2024-07-01,13,6,1-2,teal
112,08013060802,8013,1.759034591936512,2024-07-01,13,6,1-2,teal
113,08013012106,8013,1.4792429739704323,2024-07-01,13,6,1-2,teal
114,08013012610,8013,1.2822372532879363,2024-07-01,13,6,1-2,teal
115,08013012609,8013,1.215157917188096,2024-07-01,13,6,1-2,teal
211,08013013004,8013,1.402375675838464,2024-07-01,13,6,1-2,teal
215,08013013503,8013,1.9169677871677442,2024-07-01,13,6,1-2,teal
223,08013012104,8013,1.32922795360256,2024-07-01,13,6,1-2,teal
224,08013012101,8013,1.4646369981562883,2024-07-01,13,6,1-2,teal
225,08013012105,8013,1.463319651155968,2024-07-01,13,6,1-2,teal
229,08013012204,8013,1.169198680113152,2024-07-01,13,6,1-2,teal
230,08013012300,8013,1.237619522404352,2024-07-01,13,6,1-2,teal
231,08013012501,8013,1.254387745816576,2024-07-01,13,6,1-2,teal
232,08013012505,8013,1.225414433308672,2024-07-01,13,6,1-2,teal
233,08013012507,8013,1.2097039798108158,2024-07-01,13,6,1-2,teal
242,08013012508,8013,1.4356501296578563,2024-07-01,13,6,1-2,teal
243,08013012509,8013,1.3479672985681916,2024-07-01,13,6,1-2,teal
244,08013012511,8013,1.150417996087296,2024-07-01,13,6,1-2,teal
245,08013012603,8013,1.265971406831616,2024-07-01,13,6,1-2,teal
246,08013012701,8013,1.481677280903168,2024-07-01,13,6,1-2,teal
257,08013012705,8013,1.2450672641310718,2024-07-01,13,6,1-2,teal
258,08013012708,8013,1.522258145181696,2024-07-01,13,6,1-2,teal
259,08013012709,8013,1.6947605405696,2024-07-01,13,6,1-2,teal
260,08013012903,8013,1.6570542173716483,2024-07-01,13,6,1-2,teal
266,08013012904,8013,1.848855779868672,2024-07-01,13,6,1-2,teal
267,08013012905,8013,1.7702968014929923,2024-07-01,13,6,1-2,teal
268,08013060900,8013,2.347325523492864,2024-07-01,13,6,2-3,seafoam
269,08013012907,8013,1.4614981823692796,2024-07-01,13,6,1-2,teal
270,08013013003,8013,1.4976399295119363,2024-07-01,13,6,1-2,teal
289,08013013005,8013,1.5351759304130563,2024-07-01,13,6,1-2,teal
290,08013013006,8013,1.891180937740288,2024-07-01,13,6,1-2,teal
291,08013013205,8013,1.64714411720704,2024-07-01,13,6,1-2,teal
292,08013013207,8013,1.644248101289984,2024-07-01,13,6,1-2,teal
383,08013013202,8013,1.4628061341286398,2024-07-01,13,6,1-2,teal
384,08013012401,8013,1.238460396470272,2024-07-01,13,6,1-2,teal
385,08013012510,8013,1.3768968560967678,2024-07-01,13,6,1-2,teal
603,08013060700,8013,2.0442735706112,2024-07-01,13,6,2-3,seafoam
615,08013013302,8013,1.7773849739263996,2024-07-01,13,6,1-2,teal
616,08013013305,8013,1.567282824216576,2024-07-01,13,6,1-2,teal
617,08013013307,8013,1.6009332218920962,2024-07-01,13,6,1-2,teal
618,08013013308,8013,1.7089060153589755,2024-07-01,13,6,1-2,teal
619,08013013401,8013,2.241343984238592,2024-07-01,13,6,2-3,seafoam
620,08013013208,8013,1.5584490160128,2024-07-01,13,6,1-2,teal
621,08013013210,8013,1.745463032152064,2024-07-01,13,6,1-2,teal
622,08013013211,8013,1.6391796372275198,2024-07-01,13,6,1-2,teal
630,08013013402,8013,2.0395951432663044,2024-07-01,13,6,2-3,seafoam
636,08013012103,8013,1.456088268406784,2024-07-01,13,6,1-2,teal
637,08013012710,8013,1.3414769318952962,2024-07-01,13,6,1-2,teal
638,08013012707,8013,1.3447248666951683,2024-07-01,13,6,1-2,teal
639,08013012605,8013,1.3226986637885443,2024-07-01,13,6,1-2,teal
640,08013012201,8013,1.1221547624693755,2024-07-01,13,6,1-2,teal
641,08013013201,8013,1.482341658656768,2024-07-01,13,6,1-2,teal
642,08013013601,8013,1.2362347981045763,2024-07-01,13,6,1-2,teal
654,08013013602,8013,0.7541620316569598,2024-07-01,13,6,0-1,royal blue
655,08013013306,8013,1.8832995385344002,2024-07-01,13,6,1-2,teal
940,08013012608,8013,1.1562626412707842,2024-07-01,13,6,1-2,teal
941,08013013505,8013,1.82574227914752,2024-07-01,13,6,1-2,teal
1243,08013013506,8013,1.8473474410414084,2024-07-01,13,6,1-2,teal
1244,08013013508,8013,1.815321346310144,2024-07-01,13,6,1-2,teal
1245,08013061400,8013,1.440082267471872,2024-07-01,13,6,1-2,teal
1354,08013061300,8013,1.4602412333465602,2024-07-01,13,6,1-2,teal
1355,08013013212,8013,1.682702151450624,2024-07-01,13,6,1-2,teal
1356,08013013507,8013,1.8695687965245444,2024-07-01,13,6,1-2,teal
61,08013013703,8013,0.24686118096076795,2023-11-01,19,12,0-1,royal blue
62,08013013705,8013,-0.027250908987392,2023-11-01,19,12,,
63,08013013706,8013,0.6031756775915519,2023-11-01,19,12,0-1,royal blue
67,08013012206,8013,2.844906611539968,2023-11-01,19,12,2-3,seafoam
68,08013012107,8013,3.0280842823598073,2023-11-01,19,12,3-4,yellow
69,08013013214,8013,2.768518202261504,2023-11-01,19,12,2-3,seafoam
70,08013013215,8013,2.605467285061632,2023-11-01,19,12,2-3,seafoam
94,08013012205,8013,2.666345493692416,2023-11-01,19,12,2-3,seafoam
104,08013013704,8013,1.36833228865536,2023-11-01,19,12,1-2,teal
105,08013060801,8013,3.6474365516185605,2023-11-01,19,12,3-4,yellow
106,08013012802,8013,3.498006586327039,2023-11-01,19,12,3-4,yellow
107,08013060601,8013,2.691777874100224,2023-11-01,19,12,2-3,seafoam
108,08013060602,8013,2.135524982652928,2023-11-01,19,12,2-3,seafoam
109,08013012207,8013,2.935306277879808,2023-11-01,19,12,2-3,seafoam
110,08013012208,8013,2.8605510299156474,2023-11-01,19,12,2-3,seafoam
111,08013012801,8013,3.925062163890175,2023-11-01,19,12,3-4,yellow
112,08013060802,8013,3.939343735455744,2023-11-01,19,12,3-4,yellow
113,08013012106,8013,2.7913532011970563,2023-11-01,19,12,2-3,seafoam
114,08013012610,8013,2.6521495530373125,2023-11-01,19,12,2-3,seafoam
115,08013012609,8013,2.618805037563904,2023-11-01,19,12,2-3,seafoam
211,08013013004,8013,2.948978500960256,2023-11-01,19,12,2-3,seafoam
215,08013013503,8013,3.3786344127856647,2023-11-01,19,12,3-4,yellow
223,08013012104,8013,2.263343880470528,2023-11-01,19,12,2-3,seafoam
224,08013012101,8013,2.3097875093258247,2023-11-01,19,12,2-3,seafoam
225,08013012105,8013,2.510475761811456,2023-11-01,19,12,2-3,seafoam
229,08013012204,8013,2.452605640900608,2023-11-01,19,12,2-3,seafoam
230,08013012300,8013,2.523909077336064,2023-11-01,19,12,2-3,seafoam
231,08013012501,8013,2.58947739025408,2023-11-01,19,12,2-3,seafoam
232,08013012505,8013,1.934351801516032,2023-11-01,19,12,1-2,teal
233,08013012507,8013,2.4711615102320637,2023-11-01,19,12,2-3,seafoam
242,08013012508,8013,2.4291457242234884,2023-11-01,19,12,2-3,seafoam
243,08013012509,8013,2.2656451776348154,2023-11-01,19,12,2-3,seafoam
244,08013012511,8013,2.516005532205056,2023-11-01,19,12,2-3,seafoam
245,08013012603,8013,2.637466133594112,2023-11-01,19,12,2-3,seafoam
246,08013012701,8013,2.330520927076352,2023-11-01,19,12,2-3,seafoam
257,08013012705,8013,2.3870268589998074,2023-11-01,19,12,2-3,seafoam
258,08013012708,8013,2.415517524557824,2023-11-01,19,12,2-3,seafoam
259,08013012709,8013,2.689638175080448,2023-11-01,19,12,2-3,seafoam
260,08013012903,8013,3.6370542734868483,2023-11-01,19,12,3-4,yellow
266,08013012904,8013,3.828018183143424,2023-11-01,19,12,3-4,yellow
267,08013012905,8013,4.159867489091584,2023-11-01,19,12,4-5,orange
268,08013060900,8013,3.656814075838464,2023-11-01,19,12,3-4,yellow
269,08013012907,8013,4.056434476056575,2023-11-01,19,12,4-5,orange
270,08013013003,8013,3.2460933326438406,2023-11-01,19,12,3-4,yellow
289,08013013005,8013,3.2765988747345927,2023-11-01,19,12,3-4,yellow
290,08013013006,8013,2.91040674185216,2023-11-01,19,12,2-3,seafoam
291,08013013205,8013,2.947213806272512,2023-11-01,19,12,2-3,seafoam
292,08013013207,8013,2.186656702529536,2023-11-01,19,12,2-3,seafoam
383,08013013202,8013,2.3020493204357115,2023-11-01,19,12,2-3,seafoam
384,08013012401,8013,2.288841490694144,2023-11-01,19,12,2-3,seafoam
385,08013012510,8013,1.7176849285119995,2023-11-01,19,12,1-2,teal
603,08013060700,8013,2.997136358637568,2023-11-01,19,12,2-3,seafoam
615,08013013302,8013,3.3679675930705915,2023-11-01,19,12,3-4,yellow
616,08013013305,8013,2.795857548148736,2023-11-01,19,12,2-3,seafoam
617,08013013307,8013,2.8904799726469124,2023-11-01,19,12,2-3,seafoam
618,08013013308,8013,3.1475270544261114,2023-11-01,19,12,3-4,yellow
619,08013013401,8013,3.674939643133952,2023-11-01,19,12,3-4,yellow
